,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,EMNT,EMXT,TAVG
1063,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2008-03,0,24.4,13.4
1064,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2008-11,5,29.4,16.5
1065,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2008-12,-1.7,26.7,9.3
1066,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2009-01,0.6,25.6,13.6
1067,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2009-02,-0.6,22.8,8.9
1068,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2009-03,0,24.4,11
1069,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2009-11,8.3,30.6,18.8
1070,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2009-12,3.9,25.6,14.8
1071,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2010-01,-0.6,27.2,14.8
1072,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2010-02,-0.6,22.8,9.5
1073,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2010-03,0,22.8,11.3
1074,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2010-11,0.6,30.6,12.6
1075,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2010-12,-1.1,25,11.1
1076,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2011-01,0,26.7,12.6
1077,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2011-02,-3.3,22.2,8.4
1078,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2011-03,0,28.9,11.4
1079,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2011-11,1.7,27.2,12.4
1080,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2011-12,0.6,24.4,10.7
1081,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2012-01,0,26.7,14.2
1082,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2012-02,-0.6,23.9,10.4
1083,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2012-03,-1.1,26.1,10.7
1084,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2012-11,1.1,28.9,15.1
1085,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2012-12,-0.6,21.1,8.8
1086,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2013-01,-1.7,21.7,9.1
1087,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2013-02,-2.8,21.1,9.8
1088,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2013-03,1.1,27.2,14.4
1089,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2007-11,6.7,31.1,16.4
1090,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2007-12,1.1,28.3,11.5
1091,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2008-01,2.2,26.1,11.4
1092,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2008-02,2.2,27.2,13
1093,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2008-03,6.1,30,16.2
1094,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2008-11,7.8,32.8,18
1095,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2008-12,0.6,27.2,11.7
1096,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2009-01,1.7,30.6,15.4
1097,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2009-02,1.7,28.3,12.9
1098,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2009-03,4.4,29.4,14.8
1099,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2009-11,6.1,32.2,16.6
1100,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2009-12,0.6,25.6,11.9
1101,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2010-01,2.2,26.7,13.7
1102,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2010-02,2.2,27.8,13.3
1103,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2010-03,4.4,28.9,15.4
1104,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2010-11,1.7,36.1,15.4
1105,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2010-12,1.1,29.4,13.6
1106,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2011-01,2.2,30.6,13.8
1107,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2011-02,1.1,26.7,11.5
1108,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2011-03,3.9,33.9,14.7
1109,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2011-11,4.4,27.8,14.3
1110,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2011-12,1.1,26.7,11.8
1111,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2012-01,2.8,29.4,14.5
1112,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2012-02,2.8,26.7,13.3
1113,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2012-03,3.3,30,13.8
1114,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2012-11,4.4,33.9,16.7
1115,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2012-12,1.7,23.3,12.3
1116,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2013-01,0,27.2,12.4
1117,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2013-02,2.2,27.8,13.6
1118,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2013-03,7.2,33.9,17.8
1170,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2007-11,6.7,30.6,17.6
1171,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2007-12,2.8,27.8,11.5
1172,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2008-01,2.2,24.4,11.2
1173,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2008-02,3.9,25.6,13
1174,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2008-03,3.9,27.8,15.9
1175,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2008-11,8.9,31.7,19.3
1176,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2008-12,2.2,27.8,11.9
1177,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2009-01,4.4,26.7,16.3
1178,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2009-02,3.9,25,12.8
1179,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2009-03,5,28.3,14.2
1180,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2009-12,0.6,23.3,12.3
1181,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2010-01,3.9,25.6,14.1
1182,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2010-02,3.9,27.2,13.2
1183,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2010-03,3.9,27.2,14.8
1184,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2010-11,3.9,35,15.5
1185,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2010-12,2.2,27.2,13.5
1186,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2011-01,2.2,28.3,14.7
1187,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2011-02,1.7,26.7,11.5
1188,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2011-03,3.9,31.7,14.3
1189,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2011-11,5.6,30,15.1
1190,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2011-12,5.6,26.7,13.7
1191,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2012-01,5,29.4,16.4
1192,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2012-02,1.7,28.9,13.8
1193,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2012-03,2.2,28.9,13.4
1194,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2012-11,5.6,33.9,17.3
1195,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2012-12,3.3,24.4,12
1196,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2013-01,1.1,24.4,12.8
1197,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2013-02,1.7,25.6,13.4
1198,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2013-03,3.9,32.8,17.4
1199,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2008-02,5,31.1,15.1
1200,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2008-03,5,34.4,17.9
1201,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2008-11,8.3,36.1,21.1
1202,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2008-12,3.3,30,13.6
1203,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2009-01,5,33.3,18.4
1204,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2009-02,2.8,32.2,14.6
1205,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2009-03,4.4,33.3,16.2
1206,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2010-11,5,38.3,17.2
1207,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2010-12,3.9,30.6,14.6
1208,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2011-01,2.2,31.7,16.4
1209,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2011-02,2.2,30,13.5
1210,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2011-03,3.9,37.2,16.1
1211,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2011-11,6.1,31.1,16.7
1212,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2011-12,5.6,30,15.3
1213,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2012-01,5,32.2,18
1214,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2012-02,2.2,32.2,15.9
1215,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2012-03,3.9,35,15.9
1216,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2012-11,7.2,39.4,18.7
1217,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2012-12,4.4,27.2,13.5
1218,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2013-01,0.6,31.1,14.7
1219,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2013-02,2.2,30.6,15.4
1220,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2013-03,4.4,36.1,18
1224,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2007-11,-0.6,29.4,14.7
1225,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2007-12,-2.8,28.9,7.4
1226,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2008-02,-1.7,24.4,9.9
1227,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2008-03,-2.2,27.8,12.2
1228,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2008-11,1.7,28.3,15.3
1229,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2008-12,-4.4,27.8,8.1
1230,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2009-01,-1.7,26.1,11.9
1231,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2009-02,-2.8,23.3,9.2
1232,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2009-03,-1.7,28.9,11.6
1233,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2009-11,0,30.6,13.8
1234,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2009-12,-5,22.2,8.2
1235,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2010-01,-1.1,22.8,9.4
1236,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2010-02,-0.6,21.1,9.7
1237,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2010-03,-0.6,27.2,11.7
1238,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2010-11,-1.7,29.4,11.5
1239,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2011-01,-1.7,24.4,9.6
1240,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2011-02,-5,23.9,8.3
1241,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2011-03,0,29.4,11.5
1242,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2011-11,-1.7,28.3,10.9
1243,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2011-12,-1.7,25.6,8.4
1244,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2012-02,-2.2,26.1,10
1245,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2012-03,-1.1,26.7,11.1
1246,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2012-11,-1.7,28.3,13.6
1247,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2012-12,-2.2,25.6,8.6
1248,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2013-01,-5,22.2,9.6
1251,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2007-11,7.2,30,16
1253,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2008-01,-0.6,24.4,12.2
1254,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2008-02,-2.8,27.2,12.3
1259,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2009-02,4.4,27.8,14.2
1260,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2009-03,6.7,27.8,14.6
1261,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2009-11,7.8,28.3,15.8
1263,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2010-01,5,24.4,14.3
1264,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2010-02,5,26.1,13.9
1265,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2010-03,4.4,29.4,15.2
1266,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2010-11,3.9,36.1,15.5
1267,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2010-12,2.8,28.3,14
1268,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2011-01,3.9,29.4,14.6
1269,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2011-02,3.3,27.2,12.6
1270,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2011-03,5.6,28.9,14.4
1271,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2011-12,2.2,23.3,12.1
1272,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2012-01,4.4,27.8,14.5
1273,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2012-03,3.9,29.4,14.1
1274,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2012-11,5.6,32.2,16.3
1275,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2012-12,2.8,20,13.2
1276,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2013-01,0.6,26.1,12.9
1277,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2013-02,2.8,26.1,12.9
1278,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2013-03,7.2,27.2,14.8
1279,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2007-11,6.7,33.9,17.9
1280,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2007-12,2.8,27.2,13.2
1281,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2008-01,4.4,26.1,13.6
1282,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2008-02,5,30,14.5
1283,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2008-03,6.7,33.3,17.1
1284,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2008-11,9.4,34.4,18.7
1285,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2008-12,1.1,26.7,12.7
1286,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2009-01,2.8,31.7,15.9
1287,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2009-02,2.8,30,13.7
1288,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2009-03,5,29.4,15.4
1289,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2009-11,6.1,30.6,16.9
1290,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2009-12,1.1,26.7,12.9
1291,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2010-01,3.3,26.7,13.8
1292,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2010-02,3.3,33.3,14.7
1293,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2010-03,4.4,33.3,16.8
1294,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2010-11,1.1,37.2,15.7
1295,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2010-12,0,30.6,13.6
1296,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2011-01,5,27.8,14.1
1297,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2011-02,1.7,28.3,12.6
1298,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2011-03,4.4,32.8,15.3
1299,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2011-11,6.1,31.7,16.1
1300,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2011-12,1.7,26.7,13.4
1301,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2012-01,5,32.2,16.1
1302,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2012-02,4.4,29.4,15.6
1303,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2012-03,5.6,35,16.3
1304,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2012-11,5.6,35.6,18.3
1305,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2012-12,2.8,26.1,14.6
1306,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2013-01,1.7,30,14.1
1307,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2013-02,3.9,30,14.7
1308,USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87194,-117.97889,29.3,2013-03,7.8,33.3,18.1
1309,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2007-11,10,32.8,18.3
1310,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2007-12,6.7,28.9,15.1
1311,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2008-01,7.2,26.7,14.9
1312,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2008-02,7.2,30.6,15.8
1313,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2008-03,10,33.3,18.4
1314,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2008-11,10.6,33.3,18.6
1315,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2008-12,3.9,25.6,13.3
1316,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2009-01,5,30.6,16.3
1317,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2009-02,5.6,29.4,14.4
1318,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2009-03,8.3,26.7,15.4
1319,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2009-11,8.9,28.9,17
1320,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2009-12,3.3,26.1,13.7
1321,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2010-01,5.6,26.7,14.9
1322,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2010-02,4.4,27.2,14.5
1323,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2010-03,7.8,29.4,16
1324,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2010-11,6.7,38.3,17.8
1325,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2010-12,3.9,30.6,14.5
1326,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2011-01,1.1,28.3,15.1
1327,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2011-02,4.4,26.7,13.2
1328,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2011-03,6.7,31.7,15
1329,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2011-11,7.8,30.6,16.4
1330,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2011-12,4.4,24.4,13.4
1331,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2012-01,6.7,31.1,15.8
1332,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2012-02,6.1,27.2,15.1
1333,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2012-03,7.2,31.7,14.8
1334,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2012-11,7.8,33.3,17.1
1335,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2012-12,4.4,21.7,13.9
1336,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2013-01,2.2,27.8,13.8
1337,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2013-02,4.4,27.2,13.9
1338,USW00003167,"HAWTHORNE MUNICIPAL AIRPORT, CA US",33.92278,-118.33417,19.2,2013-03,8.3,28.9,15.8
